#,Date,Rank,Actor,N-Match, N-Rating,N-Bad,H-Match,H-Rating,H-Bad,K-Match,K-Rating,K-Bad,Moves,Players,NAGA Report,Paifu,,Last 10 ,Last 10 ,Last 10 ,Last 20,Last 20,Last 20,Last 50,Last 50,Last 50,Last 100,Last 100,Last 100,Last 200,Last 200,Last 200,,,,,,,,,,,,,
965,5/19,2,1,75.833,87.191,5.833,70.833,85.158,7.500,73.333,85.045,6.667,120,ryouma(+44.0)ⓝLuckyJ(+12.1)オガノルート(-16.1)一本道(-40.0),https://naga.dmv.nico/htmls/cca3e67ac8bb0fa2e6443ab2c6400e67e25e7e3a5603a2efbbad88187f1164d1v2_2.html?tw=1,https://tenhou.net/4/?log=2023051914gm-0029-0000-f8ae63d8&tw=1,,73.73,84.90,8.74,73.72,85.23,7.97,73.95,85.41,7.60,74.78,85.82,7.91,74.94,85.96,7.84,,,,,,,,,,,,,
966,5/19,2,1,76.220,84.377,10.366,75.000,86.063,10.366,74.390,86.576,9.756,164,ねこたす(+80.4)ⓝLuckyJ(+3.7)青森の空(-22.3)Ericyan(-61.8),https://naga.dmv.nico/htmls/49afbbb6d9973c13e3707e3efbf1b918e0ecdb9bfb28ab46d9ca2e599f2a28a1v2_2.html?tw=1,https://tenhou.net/4/?log=2023051914gm-0029-0000-dd070cd4&tw=1,,73.62,84.48,9.16,73.91,85.25,8.10,74.02,85.40,7.64,74.79,85.79,7.93,74.95,85.95,7.83,,,,,,,,,,,,,
967,5/19,4,0,72.857,84.932,7.143,71.429,84.233,7.143,74.286,81.347,14.286,70,Mongoish(+49.5)Didi(+4.0)阿弥陀(-21.3)ⓝLuckyJ(-32.2),https://naga.dmv.nico/htmls/22eb0957e4fc15664a3856b95e7972546e10f2f18427ea6201aadc61e5b25cc6v2_2.html?tw=0,https://tenhou.net/4/?log=2023051915gm-0029-0000-52327835&tw=0,,74.01,84.90,8.68,73.81,85.15,8.11,73.94,85.42,7.58,74.80,85.80,7.92,74.96,85.96,7.81,,,,,,,,,,,,,
968,5/19,3,1,74.390,84.307,7.317,78.049,89.238,4.878,70.732,83.765,8.537,82,ノオチャベス(+52.9)ガウチョ(+2.0)ⓝLuckyJ(-18.0)典平(-36.9),https://naga.dmv.nico/htmls/65b448c6d96b8f338b7091613d68964df88c1401ab24046064c7f426bda86075v2_2.html?tw=1,https://tenhou.net/4/?log=2023051915gm-0029-0000-6ff3f31d&tw=1,,73.30,84.41,8.66,74.30,85.37,8.04,73.48,85.12,7.73,74.85,85.80,7.91,74.97,85.96,7.80,,,,,,,,,,,,,
969,5/19,3,1,76.879,85.126,8.092,73.988,87.393,6.358,76.301,85.666,9.827,173,t-yoko(+40.5)美唄(+8.4)ⓝLuckyJ(-12.1)えっちささき(-36.8),https://naga.dmv.nico/htmls/05e674b644ae193a1420625188efce96794deb16b4fbb651e963190c0ed1c8ffv2_2.html?tw=1,https://tenhou.net/4/?log=2023051915gm-0029-0000-ebc5406f&tw=1,,73.53,84.17,8.83,74.33,85.29,8.08,73.59,85.11,7.77,74.76,85.75,7.93,75.00,85.98,7.80,,,,,,,,,,,,,
970,5/19,1,2,64.815,79.178,11.111,64.815,81.337,9.259,62.963,77.423,12.037,108,ⓝLuckyJ(+60.9)ググや(+11.4)夏山繁機(-21.5)アリス大好き(-50.8),https://naga.dmv.nico/htmls/83012062819880c4c43e40a1a78a83e0370f26fd380dc9d0295cc9bb22adc4a8v2_2.html?tw=2,https://tenhou.net/4/?log=2023051916gm-0029-0000-870b5284&tw=2,,72.84,83.57,9.25,74.10,85.08,8.31,73.42,85.03,7.84,74.63,85.67,7.94,74.95,85.93,7.84,,,,,,,,,,,,,
971,5/19,2,2,70.968,82.243,8.602,69.892,80.266,13.978,70.968,84.420,8.602,93,隆士丸(+55.8)ⓝLuckyJ(+12.1)ejunpei(-17.0)プリンプリン(-50.9),https://naga.dmv.nico/htmls/45f07ed5e430c7595ddcde875b7a731dbd952e735d10c80be16ad8db766f3bdev2_2.html?tw=2,https://tenhou.net/4/?log=2023051917gm-0029-0000-41e1b61a&tw=2,,72.71,83.60,8.94,73.80,84.99,8.25,73.38,84.99,7.81,74.54,85.60,7.93,74.92,85.91,7.86,,,,,,,,,,,,,
972,5/19,1,1,74.101,87.267,6.475,67.626,85.675,4.317,75.540,87.657,8.633,139,ⓝLuckyJ(+64.7)CUKEY(+34.0)天和まだー？(-43.5)マリッサクーパー(-55.2),https://naga.dmv.nico/htmls/4f4136072c959d969196098bd778db19d093f70852a0dcdaaa99c220c5b28253v2_2.html?tw=1,https://tenhou.net/4/?log=2023051917gm-0029-0000-366589e6&tw=1,,73.84,84.58,7.96,73.55,84.73,8.45,73.37,84.99,7.81,74.55,85.60,7.92,74.93,85.91,7.85,,,,,,,,,,,,,
973,5/19,4,3,77.124,85.611,8.497,77.778,87.924,7.190,73.203,83.403,10.458,153,m(の_の)m♪(+59.2)あれぇ？２(+5.6)Rion(-22.8)ⓝLuckyJ(-42.0),https://naga.dmv.nico/htmls/6aa66be31e4d6d364975d7c53d3bbc83661517bea8051c39db8af71c46a21e91v2_2.html?tw=3,https://tenhou.net/4/?log=2023051918gm-0029-0000-6c15b59a&tw=3,,74.14,84.74,7.92,73.70,84.72,8.55,73.64,85.12,7.85,74.52,85.58,7.94,74.93,85.89,7.84,,,,,,,,,,,,,
974,5/19,2,2,68.000,80.275,16.000,64.000,82.051,12.000,68.000,78.938,12.000,25,鯉太郎(+59.3)ⓝLuckyJ(+9.5)みやこう(-15.0)ベリンダ(-53.8),https://naga.dmv.nico/htmls/3aabb14ac745ccf778108122da909c90b98aba13f49ea17fcc748b6337a3ae5dv2_2.html?tw=2,https://tenhou.net/4/?log=2023051918gm-0029-0000-a1de0fc5&tw=2,,73.12,84.05,8.94,73.59,84.53,8.92,73.71,85.16,7.92,74.51,85.56,7.99,74.93,85.86,7.89,,,,,,,,,,,,,
975,5/19,3,1,81.690,88.705,7.746,79.577,89.269,6.338,78.873,86.914,9.155,142,AOKAGE(+50.3)麻雀isluck(+6.2)ⓝLuckyJ(-14.1)みやこう(-42.4),https://naga.dmv.nico/htmls/4b97106e5a40309a0cee7e476c0fa7639ce65329476331db9b3620e659b0e865v2_2.html?tw=1,https://tenhou.net/4/?log=2023051918gm-0029-0000-86d3f8b7&tw=1,,73.70,84.20,9.13,73.72,84.55,8.94,73.94,85.29,7.89,74.51,85.55,8.01,75.02,85.90,7.88,,,,,,,,,,,,,
976,5/19,4,0,71.845,84.202,9.709,77.670,85.983,10.680,71.845,82.721,12.621,103,石や(+61.0)島灰(-0.7)麻雀isluck(-23.8)ⓝLuckyJ(-36.5),https://naga.dmv.nico/htmls/0bbefebca33d32d35d02037988e1eb347b57da29be18c400d62ea3c2bce6b6b7v2_2.html?tw=0,https://tenhou.net/4/?log=2023051919gm-0029-0000-bee10444&tw=0,,73.27,84.18,9.07,73.44,84.33,9.12,73.84,85.23,7.98,74.54,85.58,7.99,75.00,85.89,7.89,,,,,,,,,,,,,
977,5/19,1,2,76.991,85.283,8.850,69.912,83.802,7.965,70.796,82.114,10.619,113,ⓝLuckyJ(+51.2)雪の桜(+17.3)waidot(-15.3)yosioka(-53.2),https://naga.dmv.nico/htmls/2ebf5312f0c0acc64037c6ce93d4f4ce6395aaa57683726755a9c4165f459bd7v2_2.html?tw=2,https://tenhou.net/4/?log=2023051919gm-0029-0000-a283720c&tw=2,,73.68,84.22,9.24,73.85,84.56,8.96,73.82,85.17,8.06,74.49,85.53,8.04,75.01,85.88,7.90,,,,,,,,,,,,,
978,5/19,1,2,73.373,86.120,6.509,72.781,86.320,7.101,73.964,85.467,7.101,169,ⓝLuckyJ(+62.5)なんともまあ(+2.8)学王(-27.3)(＾(ェ)＾)(-38.0),https://naga.dmv.nico/htmls/5cca8d09d28e13ea89ba81e38ce5491e50ec8430e3b951f89b063f6de227b301v2_2.html?tw=2,https://tenhou.net/4/?log=2023051920gm-0029-0000-cd4d2c5b&tw=2,,73.58,84.40,9.16,73.44,84.40,8.91,73.88,85.21,8.04,74.43,85.51,8.02,75.00,85.88,7.89,,,,,,,,,,,,,
979,5/19,3,2,71.429,85.058,8.036,67.857,84.730,9.821,67.857,80.909,12.500,112,麻雀の匠(+61.2)まるとー(+12.7)ⓝLuckyJ(-22.6)みなづきほたる(-51.3),https://naga.dmv.nico/htmls/3ffe99e5b2ea7abd61092672e2155cd245407128af097fce075620cf7140817bv2_2.html?tw=2,https://tenhou.net/4/?log=2023051921gm-0029-0000-130a480c&tw=2,,73.03,84.39,9.15,73.28,84.28,8.99,73.83,85.15,8.12,74.39,85.51,8.01,74.98,85.88,7.89,,,,,,,,,,,,,
980,5/19,1,2,72.667,86.265,9.333,68.667,86.375,8.667,68.000,83.496,12.000,150,ⓝLuckyJ(+48.6)ttss(+13.5)巨人の星(-13.6)belle(-48.5),https://naga.dmv.nico/htmls/5e51e0c23d1a67219c710293778ed1839fc4bb10ad314b0fe215dc2466c44a93v2_2.html?tw=2,https://tenhou.net/4/?log=2023051921gm-0029-0000-b4c2ccdb&tw=2,,73.82,85.10,8.98,73.33,84.34,9.11,73.65,85.07,8.22,74.38,85.53,7.99,74.96,85.88,7.90,,,,,,,,,,,,,
981,5/19,4,1,80.435,89.152,8.696,70.652,85.688,5.435,75.000,86.274,6.522,92,阿部昌敏(+60.0)魚沼産コシヒカリ(+23.8)橋本ガンナー(-32.4)ⓝLuckyJ(-51.4),https://naga.dmv.nico/htmls/c2e87d218eaee6352b6c316fbe656d6f192e3bc83b782d0058f6c64d81f9ab81v2_2.html?tw=1,https://tenhou.net/4/?log=2023051922gm-0029-0000-fe027604&tw=1,,74.77,85.79,8.98,73.74,84.70,8.96,73.72,85.11,8.27,74.51,85.61,7.98,75.00,85.90,7.90,,,,,,,,,,,,,
982,5/19,3,3,78.065,90.042,5.806,75.484,89.707,6.452,74.194,86.816,6.452,155,poqoqo(+43.0)Youne(+11.3)ⓝLuckyJ(-13.2)弁当のかまえ(-41.1),https://naga.dmv.nico/htmls/435ad591086b35b493443a9e9e0c32dd551113ccd6d57e6bd43a30e3a98cc09cv2_2.html?tw=3,https://tenhou.net/4/?log=2023051922gm-0029-0000-2411ef11&tw=3,,75.16,86.07,8.92,74.50,85.33,8.44,73.88,85.29,8.22,74.57,85.63,7.99,75.02,85.93,7.89,,,,,,,,,,,,,
983,5/19,1,2,74.510,85.097,7.843,76.471,85.266,7.843,74.510,83.987,10.784,102,ⓝLuckyJ(+70.1)オッパッピイー(+13.6)牛一頭買い(-28.2)らすかる☆(-55.5),https://naga.dmv.nico/htmls/9804c0f5c0d0aa6a82c1973f68f5c19da1e6207f31e0faac8e6ae01c2c5d6b67v2_2.html?tw=2,https://tenhou.net/4/?log=2023051923gm-0029-0000-a4332003&tw=2,,74.90,86.02,8.85,74.52,85.38,8.39,73.86,85.23,8.21,74.54,85.61,8.02,75.02,85.92,7.89,,,,,,,,,,,,,
984,5/19,1,2,77.358,88.097,8.805,76.101,87.870,7.547,73.585,86.250,9.434,159,ⓝLuckyJ(+47.7)さいとうこうじ(+15.1)学王(-21.7)Run2(-41.1),https://naga.dmv.nico/htmls/f1b0059d08fc8021fc5f2b5612ae1995235ae33b505a791112902600008a0193v2_2.html?tw=2,https://tenhou.net/4/?log=2023051923gm-0029-0000-1f42872c&tw=2,,75.84,86.80,8.13,74.48,85.43,8.54,73.89,85.25,8.24,74.56,85.64,8.03,75.03,85.94,7.89,,,,,,,,,,,,,
985,5/19,3,2,78.947,88.862,4.511,77.444,87.801,6.015,78.195,88.176,6.015,133,kappa008(+47.8)攻魚(+13.2)ⓝLuckyJ(-24.2)あのむのー(-36.8),https://naga.dmv.nico/htmls/f1caa633ef02f18ccd04a3f5d7bc9ec644dc6f6bd25a1677820f1eb27e51b429v2_2.html?tw=2,https://tenhou.net/4/?log=2023052000gm-0029-0000-d1d4f737&tw=2,,75.56,86.82,7.81,74.63,85.51,8.47,74.00,85.31,8.15,74.55,85.63,8.03,75.05,85.95,7.87,,,,,,,,,,,,,
986,5/19,1,0,72.593,86.970,6.667,70.370,85.482,7.407,67.407,86.502,9.630,135,ⓝLuckyJ(+57.2)彩寄(+3.6)正野弘記(-22.6)1日1ラスまで(-38.2),https://naga.dmv.nico/htmls/2467f3a50f0acde0cddc62cbe9704f29f5c1ed6d793175a0cb4c47f51e82a64fv2_2.html?tw=0,https://tenhou.net/4/?log=2023052000gm-0029-0000-20b66b21&tw=0,,75.64,87.09,7.51,74.45,85.64,8.29,74.03,85.37,8.14,74.51,85.64,7.99,75.04,85.96,7.87,,,,,,,,,,,,,
987,5/19,3,0,74.074,86.074,7.407,76.296,85.634,8.148,70.370,82.648,11.111,135,エムズガーデン(+57.5)もいっこ(+1.6)ⓝLuckyJ(-21.0)薄いデジタル(-38.1),https://naga.dmv.nico/htmls/68b481d579b343402c3ac9fb4a048e2cb964e2ea52e1d95962547faca233b498v2_2.html?tw=0,https://tenhou.net/4/?log=2023052009gm-0029-0000-b23526d3&tw=0,,75.34,87.17,7.36,74.51,85.70,8.30,73.92,85.32,8.16,74.50,85.65,7.98,75.03,85.96,7.86,,,,,,,,,,,,,
988,5/19,3,1,68.421,83.902,5.789,67.895,84.219,6.842,63.158,80.951,7.895,190,kantaちゃん(+51.9)はらおう(+6.0)ⓝLuckyJ(-16.7)ひーさん30(-41.2),https://naga.dmv.nico/htmls/86ac3e397f65cbb8f10fdae73a4d4d195fd76d205b99306288349efb4f74d42ev2_2.html?tw=1,https://tenhou.net/4/?log=2023052009gm-0029-0000-a362032b&tw=1,,74.85,86.95,7.29,74.21,85.68,8.22,73.81,85.27,8.11,74.45,85.61,7.95,74.99,85.95,7.85,,,,,,,,,,,,,
989,5/19,4,0,81.818,88.131,7.273,74.545,84.501,10.000,75.455,85.636,10.000,110,yosioka(+97.2)ArdbeG(-2.6)afro_380(-36.1)ⓝLuckyJ(-58.5),https://naga.dmv.nico/htmls/1298c0f773bcc243d73ef02ac62a967db4a7820821e7d33914bf13ef63b7c116v2_2.html?tw=0,https://tenhou.net/4/?log=2023052010gm-0029-0000-da4738e0&tw=0,,75.89,87.26,7.21,74.46,85.83,8.18,73.83,85.23,8.16,74.59,85.67,7.96,75.03,85.96,7.85,,,,,,,,,,,,,
990,5/19,2,3,88.889,95.297,1.852,90.741,95.155,1.852,87.037,94.849,0.000,54,Kanayama(+54.8)ⓝLuckyJ(+13.4)きらりんちょ(-17.9)はちの(-50.3),https://naga.dmv.nico/htmls/9d1cc9b4e0b67c60fe50592b23faf932bd94d1455e236e8683e98855913a189bv2_2.html?tw=3,https://tenhou.net/4/?log=2023052011gm-0029-0000-0f6d7737&tw=3,,77.51,88.16,6.46,75.66,86.63,7.72,74.06,85.40,8.04,74.68,85.74,7.92,75.12,86.02,7.81,,,,,,,,,,,,,
991,5/19,4,0,73.984,85.227,8.943,78.049,87.227,8.130,73.171,84.473,8.943,123,mochi99(+42.4)ブライトさん(+5.8)カムロ・レイ(-16.8)ⓝLuckyJ(-31.4),https://naga.dmv.nico/htmls/c19c38da06e6cb214d94195a5a829a83abef8bdd0a9e162befa027d7f97964d8v2_2.html?tw=0,https://tenhou.net/4/?log=2023052011gm-0029-0000-e4cf44a9&tw=0,,76.87,87.77,6.49,75.82,86.78,7.74,74.09,85.41,8.00,74.55,85.68,7.95,75.11,86.01,7.82,,,,,,,,,,,,,
992,5/19,3,3,76.159,86.024,8.609,79.470,86.809,10.596,76.159,84.399,7.947,151,シコシコJP(+43.1)字牌整理業(+5.6)ⓝLuckyJ(-18.4)小瀧周助(-30.3),https://naga.dmv.nico/htmls/d57f3b32a5db4be1c56fd9c0d1434160a8d7d5afe2ab5f8255914d60bff45385v2_2.html?tw=3,https://tenhou.net/4/?log=2023052011gm-0029-0000-08147a31&tw=3,,76.68,87.37,6.77,75.92,86.72,7.84,74.25,85.48,7.99,74.61,85.72,7.93,75.12,86.01,7.82,,,,,,,,,,,,,
993,5/19,2,3,76.423,88.769,8.130,74.797,88.403,8.130,74.797,85.410,9.756,123,冷血面少(+40.7)ⓝLuckyJ(+5.5)ポンじいさん(-15.0)中動態(-31.2),https://naga.dmv.nico/htmls/99ca31c0b5d4c08a0688f5a640a28c9c2ccc1144d370ca2f1f3f6dec3a7f3075v2_2.html?tw=3,https://tenhou.net/4/?log=2023052012gm-0029-0000-4fe02a65&tw=3,,76.87,87.74,6.80,75.88,86.88,7.83,74.32,85.58,8.00,74.60,85.74,7.93,75.13,86.03,7.82,,,,,,,,,,,,,
994,5/19,1,3,76.147,86.809,6.422,76.147,88.357,7.339,76.147,86.663,7.339,109,ⓝLuckyJ(+49.8)tatu-g(+11.9)克子(-21.9)こうもりさん(-39.8),https://naga.dmv.nico/htmls/091c848f2a491470e2114327538cea659ea593d206dbdf7f7b89f8a9a5154bccv2_2.html?tw=3,https://tenhou.net/4/?log=2023052012gm-0029-0000-8de49c7a&tw=3,,76.75,87.61,6.56,76.29,87.20,7.35,74.35,85.58,8.01,74.59,85.74,7.95,75.13,86.03,7.82,,,,,,,,,,,,,
995,5/20,4,3,73.649,87.359,6.757,72.297,86.896,5.405,72.973,84.006,9.459,148,きゃわこ(+46.1)厭夜(+6.7)ekun50(-14.0)ⓝLuckyJ(-38.8),https://naga.dmv.nico/htmls/b3f871d41d568e4b45b882e2834317bb8677364689b5408a910f162c80fab41dv2_2.html?tw=3,https://tenhou.net/4/?log=2023052013gm-0029-0000-ff843c9b&tw=3,,76.22,87.46,6.78,75.89,87.14,7.30,74.58,85.79,7.93,74.54,85.73,7.94,75.12,86.04,7.81,,,,,,,,,,,,,
996,5/20,3,3,80.519,88.258,5.844,79.221,89.072,5.195,76.623,86.458,7.143,154,kuchann2(+48.4)スウィートソウル(+16.1)ⓝLuckyJ(-21.8)八木唯(-42.7),https://naga.dmv.nico/htmls/ed203500460cdc3320a7229c02b12efa1f7368765f3fe70102031e2b5c2ed50ev2_2.html?tw=3,https://tenhou.net/4/?log=2023052014gm-0029-0000-fb6e46e3&tw=3,,77.01,87.59,6.70,76.32,87.34,7.10,74.75,85.87,7.89,74.61,85.78,7.89,75.15,86.05,7.80,,,,,,,,,,,,,
997,5/20,2,3,72.388,84.596,6.716,67.910,84.191,6.716,65.672,81.866,7.463,134,魔神†渋川東場†(+57.7)ⓝLuckyJ(+8.3)エムズガーデン(-18.0)ルネ・デカルト(-48.0),https://naga.dmv.nico/htmls/3defaea3d18a12475039df78c43e49c059db0366a3ff63a8ef4908ea115f0e09v2_2.html?tw=3,https://tenhou.net/4/?log=2023052014gm-0029-0000-6a7e4abe&tw=3,,76.84,87.44,6.63,76.09,87.31,7.00,74.70,85.82,7.89,74.54,85.74,7.90,75.14,86.05,7.79,,,,,,,,,,,,,
998,5/20,4,0,71.287,84.594,8.911,77.228,88.670,6.931,70.297,83.465,9.901,101,ちえ_ピンク(+58.2)ジョコンダⅡ(+9.4)トツ(-24.1)ⓝLuckyJ(-43.5),https://naga.dmv.nico/htmls/ab38f5a8a7e6c46f2352329d6b9e6c8b07a6aa08d8e37881132f3f05c428305cv2_2.html?tw=0,https://tenhou.net/4/?log=2023052015gm-0029-0000-b4dc257c&tw=0,,77.13,87.51,6.95,75.99,87.23,7.12,74.83,85.92,7.90,74.56,85.73,7.89,75.12,86.04,7.80,,,,,,,,,,,,,
999,5/20,1,2,73.050,83.487,11.348,70.922,83.553,7.092,69.504,85.137,7.092,141,ⓝLuckyJ(+50.6)フェリペ@co(+7.2)恵里若68(-22.8)a7k21(-35.0),https://naga.dmv.nico/htmls/9d0457c3aed62ba9dd4b48e1bdebd61973bc08af698ce81f6abad61332e3bf38v2_2.html?tw=2,https://tenhou.net/4/?log=2023052015gm-0029-0000-1ed040b4&tw=2,,76.25,87.04,7.35,76.07,87.15,7.28,74.77,85.85,7.98,74.47,85.69,7.91,75.10,86.02,7.82,,,,,,,,,,,,,
1000,5/20,2,2,64.228,80.694,7.317,69.106,82.856,10.569,67.480,80.313,14.634,123,ブライトさん(+55.8)ⓝLuckyJ(+17.5)tomutomi(-26.6)リーチ禁止(-46.7),https://naga.dmv.nico/htmls/7f21f52f1172a303d72f5c3fad7737158f14f1b2289027df437061a5ad638fdav2_2.html?tw=2,https://tenhou.net/4/?log=2023052016gm-0029-0000-987d2dfb&tw=2,,73.78,85.58,7.90,75.65,86.87,7.18,74.66,85.80,7.99,74.41,85.69,7.80,75.04,85.99,7.82,,,,,,,,,,,,,
1001,5/20,2,3,67.407,82.788,9.630,67.407,84.313,8.148,65.926,80.237,11.111,135,ごりらくん(+46.0)ⓝLuckyJ(+15.2)orkgaokg(-18.1)天才イベリコ豚(-43.1),https://naga.dmv.nico/htmls/79f2baf480329f39731d7dbf7898c4d37414a7399d559160c98e5ea0e998f3f5v2_2.html?tw=3,https://tenhou.net/4/?log=2023052016gm-0029-0000-ba04a6bf&tw=3,,73.13,85.34,7.97,75.00,86.55,7.23,74.47,85.77,7.99,74.36,85.67,7.84,75.00,85.98,7.83,,,,,,,,,,,,,
1002,5/20,4,3,79.121,86.715,10.989,78.022,88.505,7.692,73.626,85.960,9.890,91,mouw(+41.1)reostock(+9.1)鯨井海月(-15.1)ⓝLuckyJ(-35.1),https://naga.dmv.nico/htmls/24c36e16e598b1bf288a54e9fd344f33aad3fc7ec9e001c83f1ce95e497f54f3v2_2.html?tw=3,https://tenhou.net/4/?log=2023052017gm-0029-0000-147f21f3&tw=3,,73.42,85.41,8.21,75.05,86.39,7.49,74.47,85.66,8.16,74.41,85.69,7.87,75.02,85.98,7.84,,,,,,,,,,,,,
1003,5/20,3,2,64.583,79.164,11.806,65.972,81.796,9.028,62.500,78.111,12.500,144,オイタレッグ(+65.6)Indr2(+10.3)ⓝLuckyJ(-21.4)おーたん(-54.5),https://naga.dmv.nico/htmls/2345e76f59949bc40d0f0576c934a81a1b35d81198e20d9119e4a000f3f97f80v2_2.html?tw=2,https://tenhou.net/4/?log=2023052017gm-0029-0000-037299ea&tw=2,,72.24,84.45,8.57,74.55,86.09,7.69,74.28,85.53,8.26,74.33,85.64,7.90,74.96,85.94,7.87,,,,,,,,,,,,,
1004,5/20,1,0,69.655,84.439,7.586,66.207,83.159,6.897,70.345,85.278,8.276,145,ⓝLuckyJ(+40.8)mouw(+6.1)Booooon.(-14.6)ごりらくん(-32.3),https://naga.dmv.nico/htmls/7aedbfd89a80c0b53b0daf20586ca064f3a7937673f3ceb7abccb25b5e601020v2_2.html?tw=0,https://tenhou.net/4/?log=2023052018gm-0029-0000-7bafbf6b&tw=0,,71.59,84.21,8.69,74.17,85.91,7.63,74.27,85.54,8.24,74.28,85.64,7.89,74.93,85.93,7.86,,,,,,,,,,,,,
1005,5/20,1,2,68.595,83.597,5.785,68.595,84.536,6.612,67.769,84.305,9.091,121,ⓝLuckyJ(+51.1)米米米(+7.1)SAVANNA(-23.4)theta=(-34.8),https://naga.dmv.nico/htmls/f8be5731c8709127432810136c4921d2098056f022546a7142203c7edbbd7f45v2_2.html?tw=2,https://tenhou.net/4/?log=2023052018gm-0029-0000-5a2ebdfb&tw=2,,71.08,83.83,8.59,73.65,85.64,7.69,74.06,85.44,8.21,74.17,85.57,7.90,74.90,85.92,7.85,,,,,,,,,,,,,
1006,5/20,1,2,71.970,83.077,8.333,73.485,85.264,8.333,73.485,85.519,6.061,132,ⓝLuckyJ(+43.8)かりう(+10.7)UGANDA-3(-16.2)★ゆうすけ★(-38.3),https://naga.dmv.nico/htmls/b967ba5e1054d521e79d53eae0cd9c9123abd9b1790309c8fb6ab9db986eb4f3v2_2.html?tw=2,https://tenhou.net/4/?log=2023052019gm-0029-0000-6ac9e900&tw=2,,70.23,83.32,8.84,73.62,85.45,7.77,73.95,85.33,8.26,74.15,85.54,7.91,74.88,85.90,7.86,,,,,,,,,,,,,
1007,5/20,1,0,74.150,85.845,7.483,70.068,83.094,10.884,69.388,82.000,8.844,147,ⓝLuckyJ(+44.9)爆釣雀士(+10.2)零度意念(-17.6)jeng(-37.5),https://naga.dmv.nico/htmls/fe582fc50088c474a69d516440668202ee91e2203c684adabc07710dc3d3fcabv2_2.html?tw=0,https://tenhou.net/4/?log=2023052020gm-0029-0000-52cbaa57&tw=0,,70.40,83.44,8.92,73.62,85.44,7.78,74.06,85.43,8.17,74.10,85.53,7.88,74.88,85.90,7.85,,,,,,,,,,,,,
1008,5/20,1,1,67.027,82.668,9.189,70.270,85.622,8.649,65.946,80.515,14.054,185,ⓝLuckyJ(+52.4)雷の巫女(+13.4)新開地本店(-14.3)Mr.カン(-51.5),https://naga.dmv.nico/htmls/26fb79deab097db2c52a3120cefaf513923b5dec5225c6352ed63169f97d392av2_2.html?tw=1,https://tenhou.net/4/?log=2023052020gm-0029-0000-21264e21&tw=1,,69.98,83.25,8.95,73.55,85.38,7.95,73.77,85.30,8.20,74.03,85.51,7.91,74.84,85.89,7.86,,,,,,,,,,,,,
1009,5/20,4,0,76.429,87.205,5.714,74.286,86.334,8.571,73.571,87.419,9.286,140,太公望(+56.9)さとテル(+5.0)Maron(-20.6)ⓝLuckyJ(-41.3),https://naga.dmv.nico/htmls/3f1537c6ecc40055b8a26539932993ad59bf97c356bddcdfaaa336f71a16f16ev2_2.html?tw=0,https://tenhou.net/4/?log=2023052021gm-0029-0000-7fcfb484&tw=0,,70.32,83.62,8.38,73.28,85.33,7.87,73.80,85.30,8.19,74.08,85.53,7.88,74.85,85.89,7.85,,,,,,,,,,,,,
1010,5/20,1,2,63.102,80.791,10.695,62.567,81.824,8.021,63.102,78.757,13.369,187,ⓝLuckyJ(+52.5)hatopo(+5.0)使えない男。(-15.3)やるおDeath(-42.2),https://naga.dmv.nico/htmls/c675a995e5f06ac87591255f9514a410bd7ea0a6eed8f062cf1ba6db6de0385cv2_2.html?tw=2,https://tenhou.net/4/?log=2023052021gm-0029-0000-12fef3f4&tw=2,,70.20,83.63,8.72,71.99,84.61,8.31,73.63,85.21,8.26,73.98,85.47,7.94,74.78,85.87,7.86,,,,,,,,,,,,,
1011,5/20,4,0,76.282,86.389,8.333,73.077,85.030,5.769,74.359,85.259,8.333,156,のぶれお(+72.2)Shipei(-4.4)辛ミアルナ(-28.4)ⓝLuckyJ(-39.4),https://naga.dmv.nico/htmls/b999764ed94435b6d8692d30b98b453be758b2a8bd70ca9aa70769027288e2dbv2_2.html?tw=0,https://tenhou.net/4/?log=2023052022gm-0029-0000-6fc956a9&tw=0,,71.09,83.99,8.59,72.11,84.66,8.28,73.71,85.30,8.19,73.98,85.45,7.90,74.79,85.87,7.87,,,,,,,,,,,,,
1012,5/20,2,3,80.147,89.862,7.353,72.794,88.132,4.412,72.794,84.601,7.353,136,にじゅうご(+72.7)ⓝLuckyJ(+0.6)tettere(-29.4)闇の大魔王ゾーマ(-43.9),https://naga.dmv.nico/htmls/25ebee7ebca138afd74e9c56bac3f5288e80242a7149be0da19cfe73f584b8fbv2_2.html?tw=3,https://tenhou.net/4/?log=2023052023gm-0029-0000-fff8f2bf&tw=3,,71.19,84.30,8.23,72.31,84.86,8.22,74.06,85.55,8.02,73.98,85.45,7.94,74.82,85.89,7.86,,,,,,,,,,,,,
1013,5/20,3,0,76.471,85.831,7.353,73.529,87.170,5.882,76.471,87.756,2.941,68,かめじろう(+59.6)のむヨーグルト(+9.5)ⓝLuckyJ(-12.6)ナリタブライアソ(-56.5),https://naga.dmv.nico/htmls/5e6bd8bbc310a71eb7875d0e3c8a64bf85d2303be3eb62f985a95597ce43caa3v2_2.html?tw=0,https://tenhou.net/4/?log=2023052023gm-0029-0000-d190953f&tw=0,,72.38,84.97,7.78,72.31,84.71,8.18,74.11,85.58,7.99,73.98,85.44,7.90,74.83,85.89,7.86,,,,,,,,,,,,,
